,pax_id,origin,destination,treq,tdep,ttrav,tarr,tdrop,shareable,schedule_id,dist,car_park_cost,dest_center,platform,ride_id,position,sim_schedule
102,102,1515837165,3669167311,2023-06-24 10:10:43,,0 days 00:07:44,2023-06-24 10:18:27,,False,,4647,7.5,False,100,102,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.515837e+09  NaN   102.0     o
2  3.669167e+09  NaN   102.0     d"
103,103,44781481,549099463,2023-06-24 10:11:40,,0 days 00:06:07,2023-06-24 10:17:47,,False,,3676,7.5,False,100,103,0,"          node time  req_id    od
0          NaN  NaN     NaN  None
1   44781481.0  NaN   103.0     o
2  549099463.0  NaN   103.0     d"
104,104,2560427063,4801236440,2023-06-24 10:16:46,,0 days 00:04:42,2023-06-24 10:21:28,,False,,2826,7.5,False,100,104,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  2.560427e+09  NaN   104.0     o
2  4.801236e+09  NaN   104.0     d"
105,105,44852052,4407956433,2023-06-24 10:16:58,,0 days 00:05:25,2023-06-24 10:22:23,,False,,3258,7.5,False,100,105,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.485205e+07  NaN   105.0     o
2  4.407956e+09  NaN   105.0     d"
106,106,889276759,44763561,2023-06-24 10:17:15,,0 days 00:07:54,2023-06-24 10:25:09,,False,,4742,7.5,False,100,106,0,"          node time  req_id    od
0          NaN  NaN     NaN  None
1  889276759.0  NaN   106.0     o
2   44763561.0  NaN   106.0     d"
107,107,4846026465,1421472376,2023-06-24 10:17:35,,0 days 00:05:08,2023-06-24 10:22:43,,False,,3084,7.5,False,100,107,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.846026e+09  NaN   107.0     o
2  1.421472e+09  NaN   107.0     d"
108,108,3773543334,44847003,2023-06-24 10:18:12,,0 days 00:04:12,2023-06-24 10:22:24,,False,,2521,7.5,False,100,108,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  3.773543e+09  NaN   108.0     o
2  4.484700e+07  NaN   108.0     d"
109,109,44846574,1570985012,2023-06-24 10:18:57,,0 days 00:03:31,2023-06-24 10:22:28,,False,,2114,7.5,False,100,109,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.484657e+07  NaN   109.0     o
2  1.570985e+09  NaN   109.0     d"
110,110,5380526225,44753489,2023-06-24 10:21:34,,0 days 00:05:26,2023-06-24 10:27:00,,False,,3262,7.5,False,100,110,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  5.380526e+09  NaN   110.0     o
2  4.475349e+07  NaN   110.0     d"
111,111,44825524,565046997,2023-06-24 10:22:07,,0 days 00:03:31,2023-06-24 10:25:38,,False,,2113,7.5,False,100,111,0,"          node time  req_id    od
0          NaN  NaN     NaN  None
1   44825524.0  NaN   111.0     o
2  565046997.0  NaN   111.0     d"
112,112,44796534,2367860705,2023-06-24 10:22:27,,0 days 00:03:45,2023-06-24 10:26:12,,False,,2250,7.5,False,100,112,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.479653e+07  NaN   112.0     o
2  2.367861e+09  NaN   112.0     d"
113,113,5264539952,5124546103,2023-06-24 10:24:24,,0 days 00:03:33,2023-06-24 10:27:57,,False,,2134,7.5,False,100,113,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  5.264540e+09  NaN   113.0     o
2  5.124546e+09  NaN   113.0     d"
114,114,44850248,1679761050,2023-06-24 10:26:10,,0 days 00:05:40,2023-06-24 10:31:50,,False,,3403,7.5,False,100,114,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.485025e+07  NaN   114.0     o
2  1.679761e+09  NaN   114.0     d"
115,115,1569974324,645582410,2023-06-24 10:26:14,,0 days 00:04:38,2023-06-24 10:30:52,,False,,2780,7.5,False,100,115,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.569974e+09  NaN   115.0     o
2  6.455824e+08  NaN   115.0     d"
116,116,5353328924,260123525,2023-06-24 10:27:37,,0 days 00:06:22,2023-06-24 10:33:59,,False,,3824,7.5,False,100,116,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  5.353329e+09  NaN   116.0     o
2  2.601235e+08  NaN   116.0     d"
117,117,4159110115,44860334,2023-06-24 10:28:09,,0 days 00:03:44,2023-06-24 10:31:53,,False,,2242,7.5,False,100,117,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.159110e+09  NaN   117.0     o
2  4.486033e+07  NaN   117.0     d"
118,118,1668136732,44839599,2023-06-24 10:28:18,,0 days 00:08:56,2023-06-24 10:37:14,,False,,5363,7.5,False,100,118,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.668137e+09  NaN   118.0     o
2  4.483960e+07  NaN   118.0     d"
119,119,1435362412,1448535898,2023-06-24 10:28:22,,0 days 00:04:47,2023-06-24 10:33:09,,False,,2870,7.5,False,100,119,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.435362e+09  NaN   119.0     o
2  1.448536e+09  NaN   119.0     d"
120,120,1571090443,3720505062,2023-06-24 10:30:29,,0 days 00:03:30,2023-06-24 10:33:59,,False,,2104,7.5,False,100,120,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.571090e+09  NaN   120.0     o
2  3.720505e+09  NaN   120.0     d"
121,121,44856873,44798266,2023-06-24 10:30:45,,0 days 00:05:04,2023-06-24 10:35:49,,False,,3040,7.5,False,100,121,0,"         node time  req_id    od
0         NaN  NaN     NaN  None
1  44856873.0  NaN   121.0     o
2  44798266.0  NaN   121.0     d"
122,122,44872126,1569646491,2023-06-24 10:31:21,,0 days 00:03:30,2023-06-24 10:34:51,,False,,2108,7.5,False,100,122,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.487213e+07  NaN   122.0     o
2  1.569646e+09  NaN   122.0     d"
123,123,1570983068,5124546103,2023-06-24 10:31:59,,0 days 00:06:29,2023-06-24 10:38:28,,False,,3894,7.5,False,100,123,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.570983e+09  NaN   123.0     o
2  5.124546e+09  NaN   123.0     d"
124,124,44810830,44768043,2023-06-24 10:33:16,,0 days 00:03:49,2023-06-24 10:37:05,,False,,2296,7.5,False,100,124,0,"         node time  req_id    od
0         NaN  NaN     NaN  None
1  44810830.0  NaN   124.0     o
2  44768043.0  NaN   124.0     d"
125,125,44866141,1552650765,2023-06-24 10:35:30,,0 days 00:04:08,2023-06-24 10:39:38,,False,,2482,7.5,False,100,125,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.486614e+07  NaN   125.0     o
2  1.552651e+09  NaN   125.0     d"
126,126,44843629,4254658640,2023-06-24 10:36:15,,0 days 00:03:38,2023-06-24 10:39:53,,False,,2182,7.5,False,100,126,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.484363e+07  NaN   126.0     o
2  4.254659e+09  NaN   126.0     d"
127,127,1448535850,313319585,2023-06-24 10:36:33,,0 days 00:03:37,2023-06-24 10:40:10,,False,,2179,7.5,False,100,127,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.448536e+09  NaN   127.0     o
2  3.133196e+08  NaN   127.0     d"
128,128,1576641163,44715978,2023-06-24 10:36:51,,0 days 00:05:05,2023-06-24 10:41:56,,False,,3053,7.5,False,100,128,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.576641e+09  NaN   128.0     o
2  4.471598e+07  NaN   128.0     d"
129,129,44821573,4407956433,2023-06-24 10:37:42,,0 days 00:03:40,2023-06-24 10:41:22,,False,,2202,7.5,False,100,129,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.482157e+07  NaN   129.0     o
2  4.407956e+09  NaN   129.0     d"
130,130,1435362501,1391531788,2023-06-24 10:37:50,,0 days 00:04:07,2023-06-24 10:41:57,,False,,2474,7.5,False,100,130,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.435363e+09  NaN   130.0     o
2  1.391532e+09  NaN   130.0     d"
131,131,479577554,484705817,2023-06-24 10:38:18,,0 days 00:03:30,2023-06-24 10:41:48,,False,,2108,7.5,False,100,131,0,"          node time  req_id    od
0          NaN  NaN     NaN  None
1  479577554.0  NaN   131.0     o
2  484705817.0  NaN   131.0     d"
132,132,1391531584,3452720263,2023-06-24 10:39:01,,0 days 00:03:47,2023-06-24 10:42:48,,False,,2276,7.5,False,100,132,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.391532e+09  NaN   132.0     o
2  3.452720e+09  NaN   132.0     d"
133,133,1530303717,643586567,2023-06-24 10:40:23,,0 days 00:04:57,2023-06-24 10:45:20,,False,,2978,7.5,False,100,133,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.530304e+09  NaN   133.0     o
2  6.435866e+08  NaN   133.0     d"
134,134,6280811247,44833175,2023-06-24 10:40:25,,0 days 00:03:42,2023-06-24 10:44:07,,False,,2226,7.5,False,100,134,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  6.280811e+09  NaN   134.0     o
2  4.483318e+07  NaN   134.0     d"
135,135,3581094279,44814118,2023-06-24 10:41:42,,0 days 00:03:36,2023-06-24 10:45:18,,False,,2164,7.5,False,100,135,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  3.581094e+09  NaN   135.0     o
2  4.481412e+07  NaN   135.0     d"
136,136,311106487,44735538,2023-06-24 10:41:54,,0 days 00:06:29,2023-06-24 10:48:23,,False,,3892,7.5,False,100,136,0,"          node time  req_id    od
0          NaN  NaN     NaN  None
1  311106487.0  NaN   136.0     o
2   44735538.0  NaN   136.0     d"
137,137,1413911141,44814942,2023-06-24 10:42:23,,0 days 00:04:14,2023-06-24 10:46:37,,False,,2548,7.5,False,100,137,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.413911e+09  NaN   137.0     o
2  4.481494e+07  NaN   137.0     d"
138,138,1679761048,2162745213,2023-06-24 10:43:21,,0 days 00:06:31,2023-06-24 10:49:52,,False,,3913,7.5,False,100,138,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.679761e+09  NaN   138.0     o
2  2.162745e+09  NaN   138.0     d"
139,139,1449050806,1402734957,2023-06-24 10:43:23,,0 days 00:06:35,2023-06-24 10:49:58,,False,,3950,7.5,False,100,139,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.449051e+09  NaN   139.0     o
2  1.402735e+09  NaN   139.0     d"
140,140,44856086,44830128,2023-06-24 10:44:01,,0 days 00:04:59,2023-06-24 10:49:00,,False,,2993,7.5,False,100,140,0,"         node time  req_id    od
0         NaN  NaN     NaN  None
1  44856086.0  NaN   140.0     o
2  44830128.0  NaN   140.0     d"
141,141,3790294279,1563023404,2023-06-24 10:44:34,,0 days 00:06:03,2023-06-24 10:50:37,,False,,3630,7.5,False,100,141,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  3.790294e+09  NaN   141.0     o
2  1.563023e+09  NaN   141.0     d"
142,142,7003131562,839334890,2023-06-24 10:44:37,,0 days 00:03:35,2023-06-24 10:48:12,,False,,2151,7.5,False,100,142,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  7.003132e+09  NaN   142.0     o
2  8.393349e+08  NaN   142.0     d"
143,143,44816467,1667696847,2023-06-24 10:44:52,,0 days 00:05:14,2023-06-24 10:50:06,,False,,3142,7.5,False,100,143,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.481647e+07  NaN   143.0     o
2  1.667697e+09  NaN   143.0     d"
144,144,2560427063,2323108514,2023-06-24 10:47:17,,0 days 00:04:19,2023-06-24 10:51:36,,False,,2596,7.5,False,100,144,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  2.560427e+09  NaN   144.0     o
2  2.323109e+09  NaN   144.0     d"
145,145,44839614,4244308801,2023-06-24 10:47:20,,0 days 00:03:38,2023-06-24 10:50:58,,False,,2182,7.5,False,100,145,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.483961e+07  NaN   145.0     o
2  4.244309e+09  NaN   145.0     d"
146,146,1566353937,44770471,2023-06-24 10:48:00,,0 days 00:03:37,2023-06-24 10:51:37,,False,,2175,7.5,False,100,146,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.566354e+09  NaN   146.0     o
2  4.477047e+07  NaN   146.0     d"
147,147,1391531584,44859203,2023-06-24 10:48:15,,0 days 00:04:23,2023-06-24 10:52:38,,False,,2635,7.5,False,100,147,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.391532e+09  NaN   147.0     o
2  4.485920e+07  NaN   147.0     d"
148,148,1410536806,44837766,2023-06-24 10:48:15,,0 days 00:03:27,2023-06-24 10:51:42,,False,,2077,7.5,False,100,148,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.410537e+09  NaN   148.0     o
2  4.483777e+07  NaN   148.0     d"
149,149,30016728,44848878,2023-06-24 10:50:07,,0 days 00:07:04,2023-06-24 10:57:11,,False,,4241,7.5,False,100,149,0,"         node time  req_id    od
0         NaN  NaN     NaN  None
1  30016728.0  NaN   149.0     o
2  44848878.0  NaN   149.0     d"
150,150,260125215,44705211,2023-06-24 10:50:18,,0 days 00:08:35,2023-06-24 10:58:53,,False,,5151,7.5,False,100,150,0,"          node time  req_id    od
0          NaN  NaN     NaN  None
1  260125215.0  NaN   150.0     o
2   44705211.0  NaN   150.0     d"
151,151,8463975470,44816467,2023-06-24 10:50:42,,0 days 00:05:31,2023-06-24 10:56:13,,False,,3318,7.5,False,100,151,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  8.463975e+09  NaN   151.0     o
2  4.481647e+07  NaN   151.0     d"
152,152,1530303685,1469510009,2023-06-24 10:50:42,,0 days 00:07:04,2023-06-24 10:57:46,,False,,4244,7.5,False,100,152,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.530304e+09  NaN   152.0     o
2  1.469510e+09  NaN   152.0     d"
153,153,44900908,1552650019,2023-06-24 10:50:46,,0 days 00:06:01,2023-06-24 10:56:47,,False,,3619,7.5,False,100,153,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.490091e+07  NaN   153.0     o
2  1.552650e+09  NaN   153.0     d"
154,154,44817942,2804747839,2023-06-24 10:52:08,,0 days 00:04:35,2023-06-24 10:56:43,,False,,2753,7.5,False,100,154,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.481794e+07  NaN   154.0     o
2  2.804748e+09  NaN   154.0     d"
155,155,7003131561,4968645019,2023-06-24 10:52:25,,0 days 00:04:35,2023-06-24 10:57:00,,False,,2755,7.5,False,100,155,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  7.003132e+09  NaN   155.0     o
2  4.968645e+09  NaN   155.0     d"
156,156,5392221768,1402771661,2023-06-24 10:53:02,,0 days 00:04:50,2023-06-24 10:57:52,,False,,2900,7.5,False,100,156,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  5.392222e+09  NaN   156.0     o
2  1.402772e+09  NaN   156.0     d"
157,157,44813852,1413911024,2023-06-24 10:53:08,,0 days 00:03:51,2023-06-24 10:56:59,,False,,2317,7.5,False,100,157,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.481385e+07  NaN   157.0     o
2  1.413911e+09  NaN   157.0     d"
158,158,549920740,1563023404,2023-06-24 10:54:04,,0 days 00:06:47,2023-06-24 11:00:51,,False,,4073,7.5,False,100,158,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  5.499207e+08  NaN   158.0     o
2  1.563023e+09  NaN   158.0     d"
159,159,4599961513,44814930,2023-06-24 10:55:07,,0 days 00:06:54,2023-06-24 11:02:01,,False,,4141,7.5,False,100,159,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.599962e+09  NaN   159.0     o
2  4.481493e+07  NaN   159.0     d"
160,160,44812602,1436427159,2023-06-24 10:55:45,,0 days 00:03:42,2023-06-24 10:59:27,,False,,2228,7.5,False,100,160,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.481260e+07  NaN   160.0     o
2  1.436427e+09  NaN   160.0     d"
161,161,1433963001,44878928,2023-06-24 10:56:55,,0 days 00:05:34,2023-06-24 11:02:29,,False,,3342,7.5,False,100,161,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.433963e+09  NaN   161.0     o
2  4.487893e+07  NaN   161.0     d"
162,162,44755694,565034413,2023-06-24 10:57:05,,0 days 00:04:13,2023-06-24 11:01:18,,False,,2539,7.5,False,100,162,0,"          node time  req_id    od
0          NaN  NaN     NaN  None
1   44755694.0  NaN   162.0     o
2  565034413.0  NaN   162.0     d"
163,163,2166211039,44824645,2023-06-24 10:57:12,,0 days 00:05:31,2023-06-24 11:02:43,,False,,3313,7.5,False,100,163,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  2.166211e+09  NaN   163.0     o
2  4.482464e+07  NaN   163.0     d"
164,164,4986579661,5750227856,2023-06-24 10:59:11,,0 days 00:06:44,2023-06-24 11:05:55,,False,,4042,7.5,False,100,164,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.986580e+09  NaN   164.0     o
2  5.750228e+09  NaN   164.0     d"
165,165,5368864466,4246176868,2023-06-24 10:59:29,,0 days 00:06:49,2023-06-24 11:06:18,,False,,4091,7.5,False,100,165,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  5.368864e+09  NaN   165.0     o
2  4.246177e+09  NaN   165.0     d"
166,166,7003131561,2587864260,2023-06-24 10:59:39,,0 days 00:05:03,2023-06-24 11:04:42,,False,,3038,7.5,False,100,166,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  7.003132e+09  NaN   166.0     o
2  2.587864e+09  NaN   166.0     d"
167,167,1608998181,559635312,2023-06-24 10:59:40,,0 days 00:03:52,2023-06-24 11:03:32,,False,,2327,7.5,False,100,167,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.608998e+09  NaN   167.0     o
2  5.596353e+08  NaN   167.0     d"
168,168,44864086,1413910851,2023-06-24 10:59:51,,0 days 00:05:42,2023-06-24 11:05:33,,False,,3424,7.5,False,100,168,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.486409e+07  NaN   168.0     o
2  1.413911e+09  NaN   168.0     d"
169,169,44820019,5124502150,2023-06-24 11:02:42,,0 days 00:06:22,2023-06-24 11:09:04,,False,,3827,7.5,False,100,169,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.482002e+07  NaN   169.0     o
2  5.124502e+09  NaN   169.0     d"
170,170,1570985012,44822503,2023-06-24 11:03:04,,0 days 00:04:57,2023-06-24 11:08:01,,False,,2977,7.5,False,100,170,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.570985e+09  NaN   170.0     o
2  4.482250e+07  NaN   170.0     d"
171,171,44720695,1569647751,2023-06-24 11:03:12,,0 days 00:07:49,2023-06-24 11:11:01,,False,,4696,7.5,False,100,171,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.472070e+07  NaN   171.0     o
2  1.569648e+09  NaN   171.0     d"
172,172,44834656,44753489,2023-06-24 11:04:03,,0 days 00:04:07,2023-06-24 11:08:10,,False,,2477,7.5,False,100,172,0,"         node time  req_id    od
0         NaN  NaN     NaN  None
1  44834656.0  NaN   172.0     o
2  44753489.0  NaN   172.0     d"
173,173,629532237,44859966,2023-06-24 11:05:26,,0 days 00:04:31,2023-06-24 11:09:57,,False,,2712,7.5,False,100,173,0,"          node time  req_id    od
0          NaN  NaN     NaN  None
1  629532237.0  NaN   173.0     o
2   44859966.0  NaN   173.0     d"
174,174,44837714,44856852,2023-06-24 11:06:05,,0 days 00:05:30,2023-06-24 11:11:35,,False,,3306,7.5,False,100,174,0,"         node time  req_id    od
0         NaN  NaN     NaN  None
1  44837714.0  NaN   174.0     o
2  44856852.0  NaN   174.0     d"
175,175,1584013959,1413911073,2023-06-24 11:06:18,,0 days 00:04:25,2023-06-24 11:10:43,,False,,2652,7.5,False,100,175,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.584014e+09  NaN   175.0     o
2  1.413911e+09  NaN   175.0     d"
176,176,1679761090,44831889,2023-06-24 11:09:20,,0 days 00:04:47,2023-06-24 11:14:07,,False,,2871,7.5,False,100,176,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.679761e+09  NaN   176.0     o
2  4.483189e+07  NaN   176.0     d"
177,177,4300794721,44798698,2023-06-24 11:09:40,,0 days 00:04:19,2023-06-24 11:13:59,,False,,2590,7.5,False,100,177,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.300795e+09  NaN   177.0     o
2  4.479870e+07  NaN   177.0     d"
178,178,1668136752,1448535909,2023-06-24 11:10:14,,0 days 00:04:18,2023-06-24 11:14:32,,False,,2581,7.5,False,100,178,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.668137e+09  NaN   178.0     o
2  1.448536e+09  NaN   178.0     d"
179,179,1668136757,44830126,2023-06-24 11:14:33,,0 days 00:06:03,2023-06-24 11:20:36,,False,,3638,7.5,False,100,179,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.668137e+09  NaN   179.0     o
2  4.483013e+07  NaN   179.0     d"
180,180,4555788280,44708875,2023-06-24 11:15:56,,0 days 00:06:27,2023-06-24 11:22:23,,False,,3877,7.5,False,100,180,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.555788e+09  NaN   180.0     o
2  4.470888e+07  NaN   180.0     d"
181,181,565046997,1448535795,2023-06-24 11:17:13,,0 days 00:04:27,2023-06-24 11:21:40,,False,,2675,7.5,False,100,181,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  5.650470e+08  NaN   181.0     o
2  1.448536e+09  NaN   181.0     d"
182,182,2635624112,1393024904,2023-06-24 11:17:24,,0 days 00:04:34,2023-06-24 11:21:58,,False,,2744,7.5,False,100,182,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  2.635624e+09  NaN   182.0     o
2  1.393025e+09  NaN   182.0     d"
183,183,1435362406,44883032,2023-06-24 11:17:29,,0 days 00:04:52,2023-06-24 11:22:21,,False,,2928,7.5,False,100,183,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.435362e+09  NaN   183.0     o
2  4.488303e+07  NaN   183.0     d"
184,184,44805508,629555884,2023-06-24 11:18:44,,0 days 00:04:20,2023-06-24 11:23:04,,False,,2609,7.5,False,100,184,0,"          node time  req_id    od
0          NaN  NaN     NaN  None
1   44805508.0  NaN   184.0     o
2  629555884.0  NaN   184.0     d"
185,185,1679761049,1519889820,2023-06-24 11:19:21,,0 days 00:05:07,2023-06-24 11:24:28,,False,,3076,7.5,False,100,185,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.679761e+09  NaN   185.0     o
2  1.519890e+09  NaN   185.0     d"
186,186,643586473,4498838079,2023-06-24 11:20:00,,0 days 00:03:54,2023-06-24 11:23:54,,False,,2347,7.5,False,100,186,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  6.435865e+08  NaN   186.0     o
2  4.498838e+09  NaN   186.0     d"
187,187,44822489,30016684,2023-06-24 11:20:04,,0 days 00:06:29,2023-06-24 11:26:33,,False,,3896,7.5,False,100,187,0,"         node time  req_id    od
0         NaN  NaN     NaN  None
1  44822489.0  NaN   187.0     o
2  30016684.0  NaN   187.0     d"
188,188,44859599,1269112834,2023-06-24 11:21:14,,0 days 00:04:09,2023-06-24 11:25:23,,False,,2494,7.5,False,100,188,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.485960e+07  NaN   188.0     o
2  1.269113e+09  NaN   188.0     d"
189,189,6248301254,44816467,2023-06-24 11:21:23,,0 days 00:05:49,2023-06-24 11:27:12,,False,,3494,7.5,False,100,189,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  6.248301e+09  NaN   189.0     o
2  4.481647e+07  NaN   189.0     d"
190,190,1620149364,1530303594,2023-06-24 11:21:51,,0 days 00:03:42,2023-06-24 11:25:33,,False,,2223,7.5,False,100,190,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.620149e+09  NaN   190.0     o
2  1.530304e+09  NaN   190.0     d"
191,191,630748809,626009978,2023-06-24 11:23:14,,0 days 00:04:12,2023-06-24 11:27:26,,False,,2523,7.5,False,100,191,0,"          node time  req_id    od
0          NaN  NaN     NaN  None
1  630748809.0  NaN   191.0     o
2  626009978.0  NaN   191.0     d"
192,192,559613190,44742832,2023-06-24 11:23:22,,0 days 00:06:40,2023-06-24 11:30:02,,False,,4009,7.5,False,100,192,0,"          node time  req_id    od
0          NaN  NaN     NaN  None
1  559613190.0  NaN   192.0     o
2   44742832.0  NaN   192.0     d"
193,193,44738668,1569647891,2023-06-24 11:24:11,,0 days 00:06:17,2023-06-24 11:30:28,,False,,3776,7.5,False,100,193,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.473867e+07  NaN   193.0     o
2  1.569648e+09  NaN   193.0     d"
194,194,44817944,1530303664,2023-06-24 11:24:26,,0 days 00:04:00,2023-06-24 11:28:26,,False,,2403,7.5,False,100,194,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.481794e+07  NaN   194.0     o
2  1.530304e+09  NaN   194.0     d"
195,195,1435362534,4053473202,2023-06-24 11:24:42,,0 days 00:04:27,2023-06-24 11:29:09,,False,,2677,7.5,False,100,195,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.435363e+09  NaN   195.0     o
2  4.053473e+09  NaN   195.0     d"
196,196,1519890000,1015968754,2023-06-24 11:24:55,,0 days 00:06:10,2023-06-24 11:31:05,,False,,3701,7.5,False,100,196,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.519890e+09  NaN   196.0     o
2  1.015969e+09  NaN   196.0     d"
197,197,1584502763,3720505062,2023-06-24 11:25:15,,0 days 00:04:37,2023-06-24 11:29:52,,False,,2778,7.5,False,100,197,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.584503e+09  NaN   197.0     o
2  3.720505e+09  NaN   197.0     d"
198,198,267538410,486605682,2023-06-24 11:27:03,,0 days 00:06:20,2023-06-24 11:33:23,,False,,3806,7.5,False,100,198,0,"          node time  req_id    od
0          NaN  NaN     NaN  None
1  267538410.0  NaN   198.0     o
2  486605682.0  NaN   198.0     d"
199,199,4564972422,1515821435,2023-06-24 11:27:50,,0 days 00:05:03,2023-06-24 11:32:53,,False,,3038,7.5,False,100,199,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.564972e+09  NaN   199.0     o
2  1.515821e+09  NaN   199.0     d"
200,200,365993500,44825829,2023-06-24 11:28:45,,0 days 00:04:18,2023-06-24 11:33:03,,False,,2587,7.5,False,100,200,0,"          node time  req_id    od
0          NaN  NaN     NaN  None
1  365993500.0  NaN   200.0     o
2   44825829.0  NaN   200.0     d"
201,201,5356459943,1569975209,2023-06-24 11:30:32,,0 days 00:03:22,2023-06-24 11:33:54,,False,,2025,7.5,False,100,201,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  5.356460e+09  NaN   201.0     o
2  1.569975e+09  NaN   201.0     d"
202,202,1584637090,3709850020,2023-06-24 11:31:36,,0 days 00:04:19,2023-06-24 11:35:55,,False,,2590,7.5,False,100,202,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.584637e+09  NaN   202.0     o
2  3.709850e+09  NaN   202.0     d"
203,203,1435362418,44736847,2023-06-24 11:32:10,,0 days 00:08:20,2023-06-24 11:40:30,,False,,5007,7.5,False,100,203,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.435362e+09  NaN   203.0     o
2  4.473685e+07  NaN   203.0     d"
